NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
2.45931,2022-04-25T07:00:00+02:00,1.7826685199999999,4.3841345179212,3.0000000239999998,7.377930059023439
2.56147,2022-04-25T08:00:00+02:00,2.37689136,6.0883359118992,3.0000000239999998,7.684410061475279
2.12178,2022-04-25T09:00:00+02:00,4.951856952,10.50675104361456,3.0000000239999998,6.36534005092272
2.18436,2022-04-25T10:00:00+02:00,4.159559808,9.08597606220288,3.0000000239999998,6.553080052424639
2.1409,2022-04-25T11:00:00+02:00,2.674002744,5.724772474629599,3.0000000239999998,6.422700051381599
1.9797500000000001,2022-04-25T12:00:00+02:00,1.7826685199999999,3.52923800247,3.0000000239999998,5.939250047514
1.88409,2022-04-25T13:00:00+02:00,2.277854208,4.29168233475072,3.0000000239999998,5.65227004521816
1.83228,2022-04-25T14:00:00+02:00,2.277854208,4.17366670823424,3.0000000239999998,5.49684004397472
1.8123900000000002,2022-04-25T15:00:00+02:00,2.47592844,4.4873479453716,3.0000000239999998,5.43717004349736
1.8279200000000002,2022-04-25T16:00:00+02:00,1.4855570640000002,2.7154794684268806,3.0000000239999998,5.48376004387008
1.8838,2022-04-25T17:00:00+02:00,2.7730398960000002,5.2238525560848,3.0000000239999998,5.651400045211199
1.93629,2022-04-25T18:00:00+02:00,4.951856952,9.58823109758808,3.0000000239999998,5.80887004647096
1.93483,2022-04-25T19:00:00+02:00,2.37689136,4.5988807100688005,3.0000000239999998,5.8044900464359195
1.92134,2022-04-25T20:00:00+02:00,2.47592844,4.7571003489096,3.0000000239999998,5.76402004611216
1.92755,2022-04-25T21:00:00+02:00,2.674002744,5.1542739891972005,3.0000000239999998,5.7826500462612
1.91843,2022-04-25T22:00:00+02:00,2.47592844,4.7498953971492,3.0000000239999998,5.75529004604232
1.89098,2022-04-25T23:00:00+02:00,2.9711142,5.618317529916,3.0000000239999998,5.67294004538352
1.88178,2022-04-26T00:00:00+02:00,4.951856952,9.31830537513456,3.0000000239999998,5.64534004516272
1.86101,2022-04-26T01:00:00+02:00,3.961485576,7.37236427179176,3.0000000239999998,5.583030044664239
1.85005,2022-04-26T02:00:00+02:00,4.060522728,7.512170072936399,3.0000000239999998,5.5501500444011995
1.84897,2022-04-26T03:00:00+02:00,4.159559808,7.69090129819776,3.0000000239999998,5.54691004437528
1.86386,2022-04-26T04:00:00+02:00,4.25859696,7.937428529865601,3.0000000239999998,5.591580044732639
1.8827600000000002,2022-04-26T05:00:00+02:00,1.980742752,3.7292632237555203,3.0000000239999998,5.64828004518624
1.90137,2022-04-26T06:00:00+02:00,1.683631368,3.20120617417416,3.0000000239999998,5.70411004563288
1.94632,2022-04-26T07:00:00+02:00,1.7826685199999999,3.4696433938464,3.0000000239999998,5.83896004671168
2.03388,2022-04-26T08:00:00+02:00,2.37689136,4.8343117992768,3.0000000239999998,6.1016400488131195
2.02536,2022-04-26T09:00:00+02:00,4.951856952,10.02929299630272,3.0000000239999998,6.07608004860864
2.00372,2022-04-26T10:00:00+02:00,4.159559808,8.33459317848576,3.0000000239999998,6.0111600480892795
1.94495,2022-04-26T11:00:00+02:00,2.674002744,5.2008016369428,3.0000000239999998,5.8348500466788
1.93761,2022-04-26T12:00:00+02:00,1.7826685199999999,3.4541163510371997,3.0000000239999998,5.81283004650264
1.9146900000000002,2022-04-26T13:00:00+02:00,2.277854208,4.36138467351552,3.0000000239999998,5.744070045952561
1.91998,2022-04-26T14:00:00+02:00,2.277854208,4.37343452227584,3.0000000239999998,5.75994004607952
1.90137,2022-04-26T15:00:00+02:00,2.47592844,4.7076560579628,3.0000000239999998,5.70411004563288
